DATE,max1ud01,max1ud02,max1ud03,max1ud04,max1ud05,max1ud06,max1ud07,max1ud08,max1ud09,max1ud10,imax1ud01,imax1ud02,imax1ud03,imax1ud04,imax1ud05,imax1ud06,imax1ud07,imax1ud08,imax1ud09,imax1ud10,max1cimax1c11,max1cimax1c12,max1cimax1c13,max1cimax1c14,max1cimax1c21,max1cimax1c22,max1cimax1c23,max1cimax1c24,max1cimax1c25,max1cimax1c31,max1cimax1c32,max1cimax1c33,max1cimax1c34,max1cimax1c35,max1cimax1c41,max1cimax1c42,max1cimax1c43,max1cimax1c44,max1cimax1c45,max1cimax1c52,max1cimax1c53,max1cimax1c54,max1cimax1c55,max1cimax1c51,max1cimax1c15
19780831,0.031002,0.028197,0.042342,0.038542,0.040274,0.049580,0.057603,0.061783,0.076970,0.071545,0.030002,0.034996,0.028755,0.044751,0.049113,0.054274,0.063340,0.062608,0.088966,0.069599,0.029219,0.025538,0.080776,0.222762,0.037740,0.041592,0.048889,0.081230,-0.037781,0.017242,0.028358,0.044500,0.082350,0.058502,0.145374,0.046145,0.067703,0.049804,0.099709,0.021626,0.017503,0.083448,0.076061,0.097848,0.079290
19780929,-0.003867,0.010393,-0.002432,-0.005591,-0.001741,-0.023500,-0.019000,-0.022908,-0.035737,-0.027891,-0.006243,0.000198,-0.011313,-0.010457,-0.010708,0.004488,-0.027809,-0.026681,-0.017202,-0.020429,0.005682,-0.001331,0.068544,0.098710,0.002371,-0.011067,-0.000358,-0.022401,,-0.017514,-0.014595,-0.002368,-0.011319,-0.043075,-0.067586,-0.021348,-0.006486,-0.031679,0.011135,-0.013649,-0.054152,-0.064784,-0.026533,-0.040804,0.000000
19781031,-0.068947,-0.093125,-0.100703,-0.087152,-0.105442,-0.141472,-0.156360,-0.161811,-0.241303,-0.230034,-0.075825,-0.080893,-0.095637,-0.122820,-0.132360,-0.129400,-0.174676,-0.202858,-0.246018,-0.231468,-0.078061,-0.106705,-0.107361,-0.093644,-0.077987,-0.099734,-0.131968,-0.162307,-0.243902,-0.074948,-0.111758,-0.125497,-0.172380,-0.190635,-0.290863,-0.120833,-0.135850,-0.188032,-0.230078,-0.339000,-0.211196,-0.221389,-0.240075,-0.110536,-0.204398
19781130,0.023445,0.029910,0.032490,0.022636,0.029360,0.037770,0.045843,0.050536,0.046924,0.061060,0.022811,0.030785,0.020994,0.027343,0.046483,0.071896,0.056810,0.060794,0.067806,0.053933,0.021737,0.042581,0.066665,0.111438,0.029917,0.021533,0.044486,0.066308,0.151100,0.023284,0.010898,0.062492,0.059556,0.122428,0.025688,0.029089,0.056710,0.050934,0.083270,0.037822,0.027569,0.062366,0.050215,0.073771,0.113392
19781229,0.003017,0.012703,0.014556,0.003899,0.010017,0.038878,0.017636,0.039906,0.004131,0.016512,0.022585,0.015045,0.009194,0.014977,0.017752,0.013944,0.021550,0.018027,0.005661,-0.000669,0.004426,0.012735,0.027215,0.042449,0.014082,0.000923,0.008219,0.007613,-0.022426,0.045144,0.006066,0.006218,0.019021,-0.009071,0.018015,0.040018,0.041585,0.033375,0.009890,0.020860,0.010443,0.014912,0.000142,0.070749,0.058770
19790131,0.053530,0.036854,0.041858,0.048557,0.061774,0.058492,0.040817,0.062187,0.071658,0.089975,0.034529,0.040202,0.057706,0.058541,0.061020,0.070484,0.066621,0.067430,0.084663,0.082697,0.040128,0.070667,0.122139,0.143709,0.030126,0.053147,0.077862,0.101620,0.123406,0.043649,0.067718,0.063674,0.068572,0.140425,0.035292,0.011531,0.054518,0.056431,0.081374,0.065580,0.043891,0.086491,0.083769,0.076923,0.037260
19790228,-0.020017,-0.023452,-0.037255,-0.032115,-0.035443,-0.028101,-0.036908,-0.032123,-0.041905,-0.023794,-0.022798,-0.038649,-0.034545,-0.036801,-0.016136,-0.023151,-0.029572,-0.037581,-0.018869,-0.028429,-0.020443,-0.027589,-0.009782,0.047458,-0.051497,-0.037259,-0.007868,0.009484,,-0.050957,-0.041932,-0.018716,-0.030416,0.035908,-0.074494,-0.038125,-0.044332,-0.038737,-0.003993,-0.029231,-0.054481,-0.037907,-0.030373,-0.055556,-0.258405
19790330,0.037609,0.037982,0.058210,0.073933,0.077679,0.090100,0.093487,0.095352,0.127924,0.123540,0.041316,0.052601,0.067759,0.077281,0.082787,0.077427,0.086927,0.090435,0.137725,0.110493,0.035360,0.048238,0.074497,0.077181,0.060174,0.073645,0.062007,0.041411,0.174476,0.088496,0.084747,0.080294,0.085462,0.114340,0.261959,0.085464,0.095457,0.084910,0.135260,0.181781,0.160668,0.130518,0.122991,0.016205,0.061968
19790430,-0.009325,0.011467,0.010910,0.012578,0.012336,0.001756,0.004569,0.012442,0.022685,0.034863,-0.002610,0.002603,0.012687,0.013954,0.009179,0.014395,0.020075,0.006252,0.018991,0.034247,0.000290,-0.001524,-0.005800,0.409964,0.006762,0.017175,0.011764,-0.009505,0.500000,-0.027952,0.015483,0.015622,0.020213,-0.003819,-0.012157,0.028148,-0.002524,0.009947,0.017867,0.012676,0.034714,0.027521,0.028419,-0.003641,
19790531,0.002114,-0.015844,-0.010132,-0.014664,-0.016284,-0.025486,-0.020714,-0.017288,-0.013008,-0.028045,-0.010024,-0.019699,-0.021088,-0.009687,-0.007510,-0.013106,-0.006742,-0.011023,-0.019231,-0.027905,-0.008664,-0.008654,0.007438,0.018256,-0.022144,-0.011565,0.001302,-0.058997,0.059725,-0.025611,-0.022069,-0.016263,-0.014553,0.017646,0.022054,-0.061406,-0.015137,-0.006513,-0.025135,0.001381,-0.008264,-0.004886,-0.023598,-0.272727,0.030889
19790629,0.016156,0.038359,0.031961,0.067558,0.060958,0.059516,0.055298,0.057892,0.084653,0.069767,0.020017,0.045900,0.050223,0.052878,0.060456,0.054577,0.066919,0.055698,0.087179,0.061337,0.024183,0.040257,0.042033,0.083777,0.036766,0.046311,0.056131,0.061332,,0.047327,0.065526,0.058787,0.071778,0.096505,0.069220,0.054294,0.065442,0.049550,0.070164,0.071755,0.057217,0.087483,0.075590,0.233523,0.448722
19790731,0.014391,0.022678,-0.000938,0.025630,0.022925,0.020544,0.030506,0.006035,0.017284,0.004755,0.002761,0.020993,0.023268,0.031838,0.016530,0.020450,0.040489,0.001343,0.011495,0.018882,0.015400,0.034316,0.043689,-0.036389,-0.005024,0.022650,0.022954,0.057806,,0.007083,0.028780,0.017057,0.034552,0.118045,0.100202,0.029174,0.014689,0.020411,0.031719,,0.022823,0.004215,0.010959,0.304299,0.079576
19790831,0.056359,0.039317,0.076002,0.075863,0.067041,0.076696,0.064962,0.076769,0.056815,0.058737,0.042310,0.072345,0.060198,0.081579,0.073875,0.078133,0.079472,0.080983,0.073560,0.046265,0.047318,0.053138,0.116147,0.010681,0.063459,0.081855,0.084138,0.140907,,0.063595,0.072125,0.068053,0.096962,0.174157,,0.043165,0.078639,0.073208,0.070408,0.022037,0.137885,0.075130,0.052890,0.448980,0.090539
19790928,-0.020244,-0.002054,0.000849,0.000724,0.008280,0.027214,0.006830,-0.009461,0.010621,-0.010882,-0.010443,-0.004702,-0.002255,0.011159,0.008774,0.021583,0.008137,-0.007039,0.017478,-0.008239,-0.013272,0.002687,-0.028169,-0.016582,-0.000662,0.001515,0.005374,0.014138,0.120182,-0.042452,0.007937,0.030284,0.001616,0.014872,0.069592,0.001526,-0.022825,0.002911,0.015154,0.011690,-0.030301,-0.006048,0.003647,-0.242443,-0.059465
19791031,-0.060188,-0.076041,-0.078003,-0.081830,-0.053346,-0.081922,-0.067890,-0.084394,-0.067293,-0.075720,-0.053743,-0.078411,-0.079030,-0.059993,-0.073899,-0.083111,-0.092499,-0.067573,-0.084777,-0.112322,-0.063492,-0.081981,-0.078007,-0.117709,-0.089154,-0.074724,-0.074502,-0.092583,,-0.048849,-0.064785,-0.083507,-0.094146,-0.155787,-0.060184,-0.063811,-0.102158,-0.093190,-0.103035,-0.053294,-0.049741,-0.042056,-0.096530,-0.056484,0.081054
19791130,0.039232,0.041969,0.044181,0.075899,0.072688,0.082857,0.073332,0.093101,0.089483,0.072217,0.044158,0.050788,0.071912,0.069390,0.085406,0.082753,0.088148,0.078422,0.089182,0.063253,0.037671,0.051433,0.055231,0.088272,0.050510,0.068373,0.056646,0.096651,0.258148,0.056620,0.092536,0.093622,0.055608,0.117010,0.065573,0.063746,0.107607,0.092238,0.073484,0.080095,0.059022,0.109776,0.075426,0.113673,0.077026
19791231,0.008574,0.018926,0.014247,0.038891,0.015500,0.034916,0.029135,0.055253,0.071805,0.072861,0.001729,0.005786,0.031129,0.029860,0.043426,0.050862,0.054496,0.062358,0.067778,0.073203,0.010462,0.019743,0.046650,0.045724,0.006230,0.031636,0.047690,0.064977,0.013989,-0.009912,0.035620,0.048804,0.047287,0.115927,-0.002419,0.040091,0.039023,0.062738,0.057591,-0.003326,0.066686,0.073799,0.075117,0.096661,0.183918
19800131,0.020433,0.031342,0.052075,0.086369,0.075784,0.098930,0.101994,0.121499,0.078051,0.098723,0.037552,0.051991,0.072948,0.062540,0.063804,0.074710,0.083969,0.107309,0.077783,0.111624,0.027038,0.015397,-0.000203,0.084421,0.073091,0.067385,0.029479,0.025762,0.000000,0.084958,0.092377,0.073060,0.102179,0.142409,0.136221,0.172815,0.106969,0.105719,0.088859,0.063608,0.112732,0.070599,0.093536,-0.016857,0.780215
19800229,-0.037370,-0.053247,-0.047031,-0.003161,0.073332,0.032904,-0.021558,0.001206,-0.005841,0.004118,-0.013656,-0.022834,-0.004643,0.025933,-0.040492,0.017732,0.024895,0.007133,-0.001187,0.010353,-0.041247,-0.055485,-0.079345,0.134389,0.001626,-0.040748,-0.017562,-0.021687,0.000000,0.118982,0.098887,0.006934,0.047674,-0.033668,0.034439,0.013118,-0.034655,0.008377,-0.010502,-0.043859,-0.026676,-0.020686,0.009557,0.100995,0.000000
19800331,-0.067422,-0.065354,-0.070906,-0.095174,-0.096104,-0.093960,-0.118488,-0.162004,-0.183500,-0.209512,-0.074706,-0.071391,-0.112162,-0.093428,-0.127322,-0.093964,-0.135224,-0.160983,-0.201990,-0.213381,-0.065487,-0.065904,-0.067196,-0.253029,-0.068057,-0.086191,-0.094853,-0.105975,-0.085714,-0.082344,-0.108194,-0.099873,-0.092947,-0.141388,-0.095455,-0.115754,-0.124510,-0.162399,-0.201779,-0.164805,-0.211317,-0.173228,-0.207696,-0.125925,-0.264080
19800430,0.032757,0.075895,0.057986,0.053368,0.047549,0.055550,0.040864,0.059544,0.037608,0.049460,0.034631,0.059474,0.057772,0.055895,0.060933,0.040308,0.044689,0.077826,0.057803,0.055520,0.052903,0.086830,0.055496,0.084535,0.056810,0.051089,0.054935,0.064185,0.127237,0.046493,0.046801,0.071651,0.047739,0.043911,0.046272,0.062527,0.027504,0.057435,0.065593,0.080153,0.018468,0.080810,0.049199,-0.011528,0.081138
19800530,0.065486,0.073934,0.049765,0.058089,0.056539,0.059533,0.060227,0.077000,0.053003,0.065554,0.053269,0.069228,0.060756,0.053315,0.047842,0.066174,0.057541,0.068593,0.102342,0.073532,0.061789,0.087489,0.080241,0.125730,0.060080,0.061347,0.037129,0.066681,0.055523,0.048309,0.050880,0.067491,0.071278,0.100854,0.079024,0.054645,0.069553,0.050073,0.101358,0.007218,0.061914,0.073523,0.083532,0.053799,0.153479
19800630,0.016172,0.042727,0.044858,0.055217,0.017984,0.030475,0.036451,0.049457,0.047641,0.025062,0.031362,0.037861,0.028755,0.043462,0.049904,0.031919,0.039695,0.033019,0.055270,0.025563,0.028952,0.042043,0.078293,0.047079,0.045842,0.041229,0.075572,0.073340,,0.003537,0.026579,0.022159,0.029860,0.066626,0.040956,0.029980,0.047315,0.036228,0.072944,0.069169,0.046771,0.046236,0.034422,0.009827,0.000000
19800731,0.051302,0.054769,0.071253,0.081844,0.086806,0.055817,0.078033,0.075514,0.087335,0.058057,0.046212,0.066972,0.088460,0.065523,0.074654,0.088050,0.088133,0.070363,0.083287,0.062042,0.049070,0.067700,0.093804,0.194854,0.064009,0.082916,0.096678,0.093660,0.071429,0.035896,0.076661,0.068859,0.114467,0.016760,0.077442,0.086668,0.094326,0.063437,0.089902,0.092218,0.033421,0.103140,0.069999,-0.065947,0.064697
19800829,0.026794,0.006194,0.016669,0.026420,0.008778,0.034925,0.042885,0.031494,0.052744,0.056394,0.025473,0.011942,-0.001532,0.024762,0.017509,0.036323,0.043360,0.064795,0.041542,0.061839,0.016034,0.008201,0.058207,0.114509,0.022716,0.019715,0.023872,0.040586,-0.049774,0.045257,-0.000948,0.023272,0.046314,0.141406,0.047150,-0.000258,0.030060,0.052061,0.042650,0.020557,0.030461,0.067636,0.053367,-0.082773,0.777778
19800930,0.005122,0.011535,0.007600,0.033015,0.059638,0.047519,0.052079,0.051811,0.024601,0.023104,-0.002954,0.043434,0.023820,0.050659,0.063179,0.039006,0.040814,0.029185,0.027777,0.029165,0.006690,0.018968,0.016469,-0.019889,0.004908,0.033772,0.036494,0.028841,-0.081020,0.064525,0.037401,0.064893,0.035248,0.071556,0.009224,0.098255,0.053634,0.041688,0.049980,0.024896,0.030066,0.027478,0.021913,0.891111,0.354124
19801031,-0.003315,-0.021491,0.032184,0.023267,-0.002655,0.034536,0.022379,0.074286,0.007381,0.045117,-0.006247,0.005852,0.003205,0.034210,0.025556,0.034036,0.017341,0.023975,0.067759,0.043341,-0.015256,-0.018322,0.085929,-0.030421,0.020027,0.044252,0.022061,-0.031321,0.053042,-0.002354,-0.001203,0.021901,0.025731,0.076473,-0.015217,0.038166,0.044044,0.023750,0.100370,0.052980,0.005500,0.019442,0.025412,-0.028729,-0.024578
19801128,0.031439,0.029381,0.059201,0.088195,0.101424,0.124037,0.185272,0.134799,0.164578,0.177836,0.063053,0.103776,0.105733,0.097149,0.112114,0.114207,0.169267,0.105982,0.109515,0.112597,0.023691,0.049191,0.078087,0.066262,0.107111,0.054858,0.082803,0.001531,-0.099216,0.208798,0.125171,0.101343,0.088132,0.127562,0.239130,0.231009,0.121584,0.162368,0.068663,0.308561,0.192155,0.172080,0.124416,-0.116976,0.114751
19801231,0.014927,0.016812,0.017348,-0.018581,-0.034762,-0.045870,-0.047124,-0.063816,-0.063348,-0.077322,0.017677,-0.010858,-0.025006,-0.044570,-0.043794,-0.047571,-0.018404,-0.052520,-0.064329,-0.072993,0.015786,0.022776,-0.013781,-0.038422,0.017336,-0.019772,-0.011068,-0.008059,0.220577,-0.078091,-0.047215,-0.039080,0.003466,-0.040553,-0.023316,-0.060329,-0.061213,-0.042026,-0.038856,-0.004607,-0.080827,-0.054235,-0.075079,0.075820,-0.045482
19810130,0.003409,-0.042634,-0.042052,-0.043073,-0.038639,-0.046051,-0.029114,-0.058462,-0.040743,-0.043812,-0.004939,-0.028766,-0.048412,-0.060330,-0.050710,-0.040457,-0.043325,-0.047871,-0.035763,-0.047135,-0.008355,-0.056922,-0.014852,-0.015635,-0.042946,-0.044109,-0.035696,-0.049738,-0.056188,0.001775,-0.068291,-0.052723,-0.051415,-0.036374,-0.003188,-0.062494,-0.051892,-0.045384,-0.027983,-0.013065,-0.037011,-0.039814,-0.045753,0.028315,-0.042930
19810227,0.027897,-0.002141,0.016486,0.031155,0.002624,0.019517,0.028586,0.018087,0.018702,-0.000283,0.021179,0.025717,0.008784,0.020023,0.016956,0.009469,0.025200,0.007458,0.002003,0.001971,0.015884,-0.006115,0.006588,-0.003777,0.037589,0.014443,0.017457,0.015740,-0.061274,0.000931,0.027518,0.005248,0.007339,-0.079950,0.028416,0.032581,0.030706,0.019965,0.012498,0.063925,0.014151,0.035333,0.000724,-0.048916,0.018030
19810331,0.071472,0.048931,0.046096,0.070686,0.024825,0.058566,0.038079,0.059803,0.036054,0.036640,0.032040,0.030516,0.053088,0.062819,0.048937,0.071528,0.050279,0.054933,0.079896,0.028280,0.042759,0.104837,0.061402,0.095544,0.031715,0.058176,0.113640,0.133588,0.023572,0.010022,0.036556,0.044196,0.080259,0.109840,0.020253,0.052484,0.041602,0.039562,0.094196,-0.037058,-0.007223,0.022799,0.043852,0.191517,-0.067054
19810430,0.015887,0.004878,0.003419,-0.002382,-0.026170,-0.012757,-0.042538,-0.018061,-0.020431,-0.017845,0.002695,-0.034346,-0.001645,-0.014975,-0.012510,-0.003761,0.005895,-0.005657,-0.026039,-0.018449,0.007923,0.008219,0.022282,0.000429,-0.011131,0.015568,-0.004466,-0.031737,-0.037500,-0.028360,-0.044234,0.007911,-0.007707,0.058298,-0.213572,-0.020998,-0.030838,0.005322,-0.024203,0.078681,-0.047006,0.008232,-0.022817,0.442297,-0.111387
19810529,0.003285,-0.007412,0.021468,-0.000087,0.004322,0.002540,0.026658,0.039152,0.052368,0.041955,0.017867,0.009954,-0.010733,-0.000778,0.027125,0.026804,0.021899,0.024930,0.031626,0.026311,0.002757,-0.017950,0.008483,-0.051928,0.030694,0.001253,0.015742,-0.032082,0.051968,0.037052,-0.021391,0.017075,0.002412,-0.018102,,0.045155,0.066690,0.027058,-0.007816,0.289427,0.070263,0.053857,0.044831,0.167044,0.006096
19810630,0.007792,0.009229,0.002582,-0.006328,-0.029409,-0.001634,-0.019914,-0.049592,-0.043361,-0.022017,-0.002377,0.004046,0.001748,0.002560,-0.022280,-0.034092,-0.023979,-0.028901,-0.030990,-0.017593,0.009411,0.005680,0.020552,0.016356,-0.004631,0.002472,-0.006192,-0.009108,-0.182011,-0.035045,0.001238,-0.020226,-0.017592,0.037841,0.017182,-0.010734,-0.070479,-0.030034,0.002028,0.044938,-0.067227,-0.039078,-0.031100,-0.109025,-0.148971
19810731,-0.010510,-0.025566,-0.027178,-0.019078,-0.020375,0.001090,0.044937,0.000595,0.045051,-0.003567,-0.012344,-0.013629,-0.005505,-0.018776,0.003636,-0.003971,0.013019,0.031263,-0.004210,0.011952,-0.018461,-0.024246,0.007309,0.002802,-0.005234,-0.034297,-0.023777,0.016240,0.080861,-0.023060,-0.030969,0.004017,-0.006174,0.012842,0.037047,0.085448,0.013194,0.018041,0.007047,0.092248,0.048464,0.064286,0.000639,-0.071383,-0.037486
19810831,-0.040255,-0.035661,-0.054770,-0.054846,-0.064470,-0.060270,-0.070336,-0.068420,-0.074906,-0.085026,-0.039358,-0.050148,-0.047915,-0.070980,-0.050480,-0.054449,-0.063338,-0.067716,-0.092219,-0.085129,-0.036115,-0.043575,-0.041392,-0.107018,-0.062340,-0.048341,-0.054023,-0.054972,0.020368,-0.059850,-0.080841,-0.048420,-0.059711,-0.108584,0.050686,-0.111551,-0.059571,-0.068013,-0.094877,-0.176471,-0.069609,-0.060358,-0.087114,-0.125250,-0.108842
19810930,-0.039723,-0.035862,-0.020830,-0.035919,-0.072077,-0.052899,-0.055612,-0.108266,-0.095316,-0.148413,-0.013388,-0.045195,-0.045375,-0.051131,-0.059879,-0.076801,-0.087684,-0.081338,-0.104925,-0.149108,-0.037990,-0.032358,-0.071498,-0.048841,-0.004414,-0.040336,-0.056611,-0.085322,-0.100936,-0.039661,-0.067743,-0.065329,-0.055568,-0.104736,-0.100096,-0.041725,-0.081514,-0.070240,-0.144456,-0.000028,-0.064447,-0.119578,-0.125977,-0.180312,-0.127987
19811030,0.039166,0.044215,0.034551,0.031764,0.070817,0.088999,0.085500,0.081962,0.124187,0.095560,0.032155,0.038663,0.058344,0.070865,0.082896,0.090974,0.075975,0.103541,0.072382,0.073835,0.039449,0.051480,0.063788,0.085074,0.013787,0.043441,0.054795,0.054573,0.059694,0.054161,0.094620,0.096583,0.050834,0.029770,0.137250,0.071811,0.079321,0.092267,0.071118,0.155036,0.166272,0.148995,0.077542,0.095830,0.088637
19811130,0.065492,0.056521,0.044003,0.033659,0.035667,0.038745,0.058044,0.047300,0.008753,0.032358,0.042873,0.061024,0.051243,0.045012,0.036121,0.035717,0.039063,0.034156,0.040595,0.029729,0.063358,0.063875,0.036954,0.040044,0.038370,0.048855,0.029130,-0.004464,-0.029386,0.055643,0.035020,0.026760,0.038194,-0.005651,0.067392,0.051360,0.052361,0.042801,0.096101,0.017534,0.038336,0.021884,0.013510,0.223622,-0.027832
19811231,-0.006660,-0.024064,-0.023474,-0.010154,-0.025860,-0.041385,-0.039299,-0.046677,-0.041692,-0.052336,-0.023509,-0.011278,-0.014337,-0.030400,-0.035253,-0.037919,-0.035113,-0.038554,-0.041940,-0.055372,-0.019055,-0.012556,-0.021474,0.007373,-0.006609,-0.024682,-0.027044,0.053452,-0.043504,-0.041141,-0.020021,-0.041470,-0.031486,0.020935,-0.048967,-0.034947,-0.046086,-0.041653,-0.049416,0.019344,-0.034029,-0.050719,-0.050288,-0.135606,0.136897
19820129,0.006665,-0.011483,-0.021385,-0.048983,0.006923,-0.042782,-0.040455,-0.045001,-0.075944,-0.060481,0.006508,-0.000741,-0.036326,-0.027948,-0.036073,-0.037982,-0.058575,-0.053001,-0.059878,-0.069368,0.005355,-0.028542,-0.008336,0.055779,-0.030343,-0.040402,-0.028170,-0.047383,-0.177083,0.090940,-0.037857,-0.040486,-0.043795,-0.091900,-0.066224,0.012826,-0.042353,-0.051806,-0.070781,-0.090921,-0.061997,-0.092258,-0.060541,-0.175406,0.049091
19820226,-0.013954,-0.011758,-0.035759,-0.046167,-0.033154,-0.047831,-0.057464,-0.090349,-0.083453,-0.118323,-0.035959,-0.034718,-0.032184,-0.051793,-0.052503,-0.057633,-0.060783,-0.046099,-0.097096,-0.104919,-0.012263,-0.012476,-0.017083,-0.048264,-0.045215,-0.023928,-0.073901,-0.027597,0.034392,-0.023288,-0.043396,-0.042093,-0.036873,-0.140492,-0.129716,-0.091346,-0.062004,-0.059131,-0.082068,-0.136015,-0.056566,-0.076724,-0.105178,-0.134922,0.121392
19820331,0.000435,-0.010887,-0.008035,0.001176,-0.001596,-0.017995,-0.020331,-0.019022,0.006200,-0.042846,0.008295,-0.002592,-0.007795,-0.018539,-0.010693,-0.001613,-0.024519,-0.010397,-0.020979,-0.043471,-0.002892,-0.007513,-0.010468,-0.013087,0.001424,-0.011066,-0.001681,-0.013917,0.016029,-0.018674,-0.008320,0.001678,-0.019865,-0.006142,0.090316,-0.033241,-0.022025,-0.021036,-0.015241,0.026807,0.007554,-0.013165,-0.037193,0.107489,-0.001962
19820430,0.014620,0.035582,0.055701,0.048754,0.050323,0.037448,0.062895,0.060373,0.041266,0.051323,0.024700,0.033912,0.051222,0.045827,0.057059,0.058744,0.069994,0.055453,0.050069,0.045980,0.022304,0.024650,0.066980,0.039252,0.045014,0.055664,0.060690,0.076380,0.155338,0.018578,0.044719,0.054516,0.061699,0.010273,0.031065,0.050457,0.061390,0.069450,0.065866,0.118158,0.049550,0.049058,0.041700,-0.193548,0.085220
19820528,-0.023586,-0.015840,-0.031195,-0.033009,-0.045798,-0.026986,-0.018581,-0.024138,-0.054272,-0.056138,-0.021050,-0.033526,-0.008502,-0.026341,-0.025412,-0.039623,-0.052370,-0.046528,-0.044225,-0.051721,-0.019703,-0.016400,0.022274,-0.058374,-0.041367,-0.024626,-0.043091,-0.040905,-0.052723,-0.059388,-0.010823,-0.042360,-0.050224,-0.091228,-0.064661,0.000596,0.003196,-0.043722,-0.034014,-0.082958,-0.052831,-0.062720,-0.051601,,0.047499
19820630,-0.019274,-0.001042,-0.012844,-0.009015,-0.018126,-0.035263,-0.030793,-0.037987,-0.038134,-0.051333,-0.013530,-0.007256,-0.018794,-0.025959,-0.032967,-0.011491,-0.031657,-0.029735,-0.037664,-0.047353,-0.015927,0.008751,-0.058238,-0.012368,-0.005721,-0.018257,-0.007746,-0.010705,0.067805,-0.011249,-0.032617,-0.020964,-0.022038,-0.099100,0.038196,-0.063099,-0.028962,-0.032191,-0.050414,-0.141924,-0.059261,-0.056332,-0.036111,-0.115206,-0.020243
19820730,-0.006869,0.007191,-0.033705,-0.038172,-0.036578,-0.026125,-0.008156,-0.018864,-0.036937,-0.055481,0.002992,-0.012784,-0.023060,-0.027285,-0.021600,-0.014520,-0.050777,-0.062990,-0.045325,-0.054959,0.004574,-0.019408,-0.028061,-0.136541,-0.029963,-0.021239,-0.045737,-0.132529,-0.034779,-0.000840,-0.036398,-0.014501,-0.072077,-0.048749,0.062637,-0.016554,0.004722,-0.024203,-0.038522,-0.007849,-0.016648,-0.045852,-0.054643,-0.279510,-0.075530
19820831,0.094270,0.116134,0.127034,0.128836,0.121245,0.118540,0.121964,0.135341,0.126203,0.076872,0.099743,0.132807,0.124727,0.140711,0.134021,0.117167,0.129766,0.110342,0.118788,0.076869,0.096783,0.126039,0.161986,0.160130,0.123281,0.133790,0.119039,0.152767,0.057933,0.119205,0.127238,0.115360,0.116479,0.101459,0.121880,0.142243,0.134670,0.120994,0.111438,0.049841,0.166289,0.107410,0.096944,0.271186,0.171787
19820930,0.049938,0.044557,0.017494,0.025068,0.013194,0.019087,0.011894,0.012216,0.004509,-0.011441,0.011499,0.019247,0.023101,0.017363,0.016825,0.011176,0.031447,0.034956,0.020195,0.003379,0.042611,0.054464,0.062958,0.099226,0.016671,0.025795,0.030513,0.018583,-0.005770,-0.014329,0.017798,0.025196,0.056730,0.019013,0.007689,0.005126,-0.011785,0.038406,0.020192,0.027648,-0.038440,-0.001106,0.009711,-0.036169,0.135843
19821029,0.084084,0.085712,0.104119,0.134891,0.137428,0.123874,0.152201,0.143139,0.156257,0.114470,0.076812,0.110043,0.105091,0.141162,0.151002,0.126330,0.163426,0.141020,0.161188,0.134319,0.081028,0.098337,0.161285,0.184570,0.118893,0.103039,0.150250,0.155176,0.247333,0.091930,0.158104,0.119605,0.148008,0.234322,0.103683,0.131101,0.149687,0.162520,0.146264,0.117988,0.177951,0.128112,0.138179,0.192308,0.153069
